userId,group,BlockNr,TrialNr,timeAgreementScene,timeStartScene,timeStableUntilFeeding,timeFeedbackScene
53a4fc21c8024aedb8e4adab567f5a62,0,1,1,5964,43857,26701,20473
53a4fc21c8024aedb8e4adab567f5a62,0,1,2,5964,43857,23051,20473
964e4aaba5d046a3a473169b6eb5afd5,0,1,1,3661,22381,16101,25540
964e4aaba5d046a3a473169b6eb5afd5,0,1,2,3661,22381,17997,25540
964e4aaba5d046a3a473169b6eb5afd5,0,2,3,3661,22381,14596,22060
964e4aaba5d046a3a473169b6eb5afd5,0,2,4,3661,22381,15365,22060
964e4aaba5d046a3a473169b6eb5afd5,0,3,5,3661,22381,12715,11168
964e4aaba5d046a3a473169b6eb5afd5,0,3,6,3661,22381,12799,11168
964e4aaba5d046a3a473169b6eb5afd5,0,4,7,3661,22381,12335,20900
964e4aaba5d046a3a473169b6eb5afd5,0,4,8,3661,22381,12156,20900
964e4aaba5d046a3a473169b6eb5afd5,0,5,9,3661,22381,14320,11105
964e4aaba5d046a3a473169b6eb5afd5,0,5,10,3661,22381,18086,11105
964e4aaba5d046a3a473169b6eb5afd5,0,6,11,3661,22381,14247,10924
964e4aaba5d046a3a473169b6eb5afd5,0,6,12,3661,22381,11872,10924
7e4b4fe85d6b445597e0d7e71a6f00c8,1,1,1,1266,38350,25955,11396
7e4b4fe85d6b445597e0d7e71a6f00c8,1,1,2,1266,38350,16605,11396
7e4b4fe85d6b445597e0d7e71a6f00c8,1,2,3,1266,38350,10806,10933
7e4b4fe85d6b445597e0d7e71a6f00c8,1,2,4,1266,38350,10564,10933
7e4b4fe85d6b445597e0d7e71a6f00c8,1,3,5,1266,38350,3704,10834
7e4b4fe85d6b445597e0d7e71a6f00c8,1,3,6,1266,38350,1866,10834
7e4b4fe85d6b445597e0d7e71a6f00c8,1,4,7,1266,38350,4176,10865
7e4b4fe85d6b445597e0d7e71a6f00c8,1,4,8,1266,38350,1971,10865
7e4b4fe85d6b445597e0d7e71a6f00c8,1,5,9,1266,38350,3567,10757
7e4b4fe85d6b445597e0d7e71a6f00c8,1,5,10,1266,38350,13982,10757
7e4b4fe85d6b445597e0d7e71a6f00c8,1,6,11,1266,38350,7445,11017
7e4b4fe85d6b445597e0d7e71a6f00c8,1,6,12,1266,38350,11195,11017
e945b7829bd64551b39e4f963525b019,0,1,1,1465,21397,21029,15597
e945b7829bd64551b39e4f963525b019,0,1,2,1465,21397,4843,15597
e945b7829bd64551b39e4f963525b019,0,2,3,1465,21397,3363,10779
e945b7829bd64551b39e4f963525b019,0,2,4,1465,21397,10297,10779
e945b7829bd64551b39e4f963525b019,0,3,5,1465,21397,2375,11514
e945b7829bd64551b39e4f963525b019,0,3,6,1465,21397,7980,11514
e945b7829bd64551b39e4f963525b019,0,4,7,1465,21397,2678,11357
e945b7829bd64551b39e4f963525b019,0,4,8,1465,21397,8888,11357
e945b7829bd64551b39e4f963525b019,0,5,9,1465,21397,6763,11000
e945b7829bd64551b39e4f963525b019,0,5,10,1465,21397,16836,11000
e945b7829bd64551b39e4f963525b019,0,6,11,1465,21397,76712,21155
e945b7829bd64551b39e4f963525b019,0,6,12,1465,21397,9721,21155
bc4b84f131c24fafad926ce4429c0dfe,1,1,1,7747,25511,14170,10842
bc4b84f131c24fafad926ce4429c0dfe,1,1,2,7747,25511,4858,10842
bc4b84f131c24fafad926ce4429c0dfe,1,2,3,7747,25511,4278,14118
bc4b84f131c24fafad926ce4429c0dfe,1,2,4,7747,25511,7776,14118
bc4b84f131c24fafad926ce4429c0dfe,1,3,5,7747,25511,12743,14507
bc4b84f131c24fafad926ce4429c0dfe,1,3,6,7747,25511,18336,14507
bc4b84f131c24fafad926ce4429c0dfe,1,4,7,7747,25511,6177,10685
bc4b84f131c24fafad926ce4429c0dfe,1,4,8,7747,25511,22764,10685
bc4b84f131c24fafad926ce4429c0dfe,1,5,9,7747,25511,23254,10692
bc4b84f131c24fafad926ce4429c0dfe,1,5,10,7747,25511,19091,10692
bc4b84f131c24fafad926ce4429c0dfe,1,6,11,7747,25511,9345,10803
bc4b84f131c24fafad926ce4429c0dfe,1,6,12,7747,25511,17407,10803
54c68e9b3c9b41b4b7fe9a2bc6e68876,1,1,1,665213,472991,38610,11042
54c68e9b3c9b41b4b7fe9a2bc6e68876,1,1,2,665213,472991,17208,11042
54c68e9b3c9b41b4b7fe9a2bc6e68876,1,2,3,665213,472991,15813,15926
54c68e9b3c9b41b4b7fe9a2bc6e68876,1,2,4,665213,472991,7372,15926
54c68e9b3c9b41b4b7fe9a2bc6e68876,1,3,5,665213,472991,6209,14789
54c68e9b3c9b41b4b7fe9a2bc6e68876,1,3,6,665213,472991,6488,14789
54c68e9b3c9b41b4b7fe9a2bc6e68876,1,4,7,665213,472991,4218,10793
54c68e9b3c9b41b4b7fe9a2bc6e68876,1,4,8,665213,472991,7016,10793
54c68e9b3c9b41b4b7fe9a2bc6e68876,1,5,9,665213,472991,10596,11851
54c68e9b3c9b41b4b7fe9a2bc6e68876,1,5,10,665213,472991,8622,11851
54c68e9b3c9b41b4b7fe9a2bc6e68876,1,6,11,665213,472991,3654,11068
54c68e9b3c9b41b4b7fe9a2bc6e68876,1,6,12,665213,472991,13325,11068
11b5161128cc450d9f1238ed44c4cec2,1,1,1,2762,26896,26178,10792
11b5161128cc450d9f1238ed44c4cec2,1,1,2,2762,26896,8856,10792
11b5161128cc450d9f1238ed44c4cec2,1,2,3,2762,26896,6170,11132
11b5161128cc450d9f1238ed44c4cec2,1,2,4,2762,26896,10368,11132
11b5161128cc450d9f1238ed44c4cec2,1,3,5,2762,26896,3653,10906
11b5161128cc450d9f1238ed44c4cec2,1,3,6,2762,26896,6305,10906
11b5161128cc450d9f1238ed44c4cec2,1,4,7,2762,26896,3376,10743
11b5161128cc450d9f1238ed44c4cec2,1,4,8,2762,26896,4342,10743
11b5161128cc450d9f1238ed44c4cec2,1,5,9,2762,26896,4203,11096
11b5161128cc450d9f1238ed44c4cec2,1,5,10,2762,26896,3642,11096
11b5161128cc450d9f1238ed44c4cec2,1,6,11,2762,26896,3542,10721
11b5161128cc450d9f1238ed44c4cec2,1,6,12,2762,26896,3910,10721
8b74dcaa6c5c4c77876c54e0bdb3690a,0,1,1,6756,42434,38198,11395
8b74dcaa6c5c4c77876c54e0bdb3690a,0,1,2,6756,42434,29548,11395
8b74dcaa6c5c4c77876c54e0bdb3690a,0,2,3,6756,42434,9664,11164
8b74dcaa6c5c4c77876c54e0bdb3690a,0,2,4,6756,42434,32166,11164
8b74dcaa6c5c4c77876c54e0bdb3690a,0,3,5,6756,42434,7624,11016
8b74dcaa6c5c4c77876c54e0bdb3690a,0,3,6,6756,42434,12046,11016
8b74dcaa6c5c4c77876c54e0bdb3690a,0,4,7,6756,42434,8060,10869
8b74dcaa6c5c4c77876c54e0bdb3690a,0,4,8,6756,42434,6703,10869
8b74dcaa6c5c4c77876c54e0bdb3690a,0,5,9,6756,42434,5775,11221
8b74dcaa6c5c4c77876c54e0bdb3690a,0,5,10,6756,42434,6752,11221
8b74dcaa6c5c4c77876c54e0bdb3690a,0,6,11,6756,42434,5735,11185
8b74dcaa6c5c4c77876c54e0bdb3690a,0,6,12,6756,42434,5820,11185
cafb3506f7744a4ea4d7266f22c66cb7,0,1,1,1557,53698,17652,16638
cafb3506f7744a4ea4d7266f22c66cb7,0,1,2,1557,53698,11357,16638
cafb3506f7744a4ea4d7266f22c66cb7,0,2,3,1557,53698,5676,15273
cafb3506f7744a4ea4d7266f22c66cb7,0,2,4,1557,53698,16050,15273
cafb3506f7744a4ea4d7266f22c66cb7,0,3,5,1557,53698,7444,16757
cafb3506f7744a4ea4d7266f22c66cb7,0,3,6,1557,53698,12625,16757
cafb3506f7744a4ea4d7266f22c66cb7,0,4,7,1557,53698,43365,14401
cafb3506f7744a4ea4d7266f22c66cb7,0,4,8,1557,53698,10711,14401
cafb3506f7744a4ea4d7266f22c66cb7,0,5,9,1557,53698,11400,11641
cafb3506f7744a4ea4d7266f22c66cb7,0,5,10,1557,53698,10537,11641
cafb3506f7744a4ea4d7266f22c66cb7,0,6,11,1557,53698,8476,11128
cafb3506f7744a4ea4d7266f22c66cb7,0,6,12,1557,53698,10663,11128
d347bed5f2f443bc946248b77506e62b,0,1,1,26026,54664,27348,12611
d347bed5f2f443bc946248b77506e62b,0,1,2,26026,54664,17609,12611
d347bed5f2f443bc946248b77506e62b,0,2,3,26026,54664,14104,13276
d347bed5f2f443bc946248b77506e62b,0,2,4,26026,54664,16986,13276
d347bed5f2f443bc946248b77506e62b,0,3,5,26026,54664,8592,12665
d347bed5f2f443bc946248b77506e62b,0,3,6,26026,54664,9438,12665
d347bed5f2f443bc946248b77506e62b,0,4,7,26026,54664,7840,15936
d347bed5f2f443bc946248b77506e62b,0,4,8,26026,54664,9812,15936
d347bed5f2f443bc946248b77506e62b,0,5,9,26026,54664,7769,11127
d347bed5f2f443bc946248b77506e62b,0,5,10,26026,54664,7557,11127
d347bed5f2f443bc946248b77506e62b,0,6,11,26026,54664,7175,11103
d347bed5f2f443bc946248b77506e62b,0,6,12,26026,54664,7922,11103
1d369fce0bcf4c15bd1a306baa4f478f,0,1,1,6141,65980,22903,19077
1d369fce0bcf4c15bd1a306baa4f478f,0,1,2,6141,65980,16673,19077
1d369fce0bcf4c15bd1a306baa4f478f,0,2,3,6141,65980,10827,17344
1d369fce0bcf4c15bd1a306baa4f478f,0,2,4,6141,65980,11354,17344
1d369fce0bcf4c15bd1a306baa4f478f,0,3,5,6141,65980,9387,20095
1d369fce0bcf4c15bd1a306baa4f478f,0,3,6,6141,65980,20122,20095
1d369fce0bcf4c15bd1a306baa4f478f,0,4,7,6141,65980,14176,11079
1d369fce0bcf4c15bd1a306baa4f478f,0,4,8,6141,65980,13397,11079
1d369fce0bcf4c15bd1a306baa4f478f,0,5,9,6141,65980,8199,12002
1d369fce0bcf4c15bd1a306baa4f478f,0,5,10,6141,65980,21814,12002
1d369fce0bcf4c15bd1a306baa4f478f,0,6,11,6141,65980,11764,13870
1d369fce0bcf4c15bd1a306baa4f478f,0,6,12,6141,65980,15676,13870
3780c9be3ae54816a437a1edac89f3a4,1,1,1,6835,37972,29627,20287
3780c9be3ae54816a437a1edac89f3a4,1,1,2,6835,37972,19330,20287
3780c9be3ae54816a437a1edac89f3a4,1,2,3,6835,37972,13555,19800
3780c9be3ae54816a437a1edac89f3a4,1,2,4,6835,37972,16439,19800
3780c9be3ae54816a437a1edac89f3a4,1,3,5,6835,37972,9051,11914
3780c9be3ae54816a437a1edac89f3a4,1,3,6,6835,37972,14958,11914
3780c9be3ae54816a437a1edac89f3a4,1,4,7,6835,37972,9394,11571
3780c9be3ae54816a437a1edac89f3a4,1,4,8,6835,37972,14025,11571
3780c9be3ae54816a437a1edac89f3a4,1,5,9,6835,37972,7019,12168
3780c9be3ae54816a437a1edac89f3a4,1,5,10,6835,37972,10597,12168
3780c9be3ae54816a437a1edac89f3a4,1,6,11,6835,37972,7692,11407
3780c9be3ae54816a437a1edac89f3a4,1,6,12,6835,37972,8223,11407
1a4bcae1b2bc4821977aa9b2950e3728,1,1,1,36502,75462,56866,12114
1a4bcae1b2bc4821977aa9b2950e3728,1,1,2,36502,75462,31950,12114
1a4bcae1b2bc4821977aa9b2950e3728,1,2,3,36502,75462,19332,11514
1a4bcae1b2bc4821977aa9b2950e3728,1,2,4,36502,75462,21827,11514
1a4bcae1b2bc4821977aa9b2950e3728,1,3,5,36502,75462,14669,13095
1a4bcae1b2bc4821977aa9b2950e3728,1,3,6,36502,75462,7189,13095
1a4bcae1b2bc4821977aa9b2950e3728,1,4,7,36502,75462,12147,11603
1a4bcae1b2bc4821977aa9b2950e3728,1,4,8,36502,75462,11198,11603
1a4bcae1b2bc4821977aa9b2950e3728,1,5,9,36502,75462,12963,11731
1a4bcae1b2bc4821977aa9b2950e3728,1,5,10,36502,75462,19518,11731
1a4bcae1b2bc4821977aa9b2950e3728,1,6,11,36502,75462,10446,11464
1a4bcae1b2bc4821977aa9b2950e3728,1,6,12,36502,75462,10915,11464
3011ebb9134145de9189bc721ab0efc0,0,1,1,4551,22838,21433,20748
3011ebb9134145de9189bc721ab0efc0,0,1,2,4551,22838,14913,20748
3011ebb9134145de9189bc721ab0efc0,0,2,3,4551,22838,6981,11784
3011ebb9134145de9189bc721ab0efc0,0,2,4,4551,22838,18274,11784
3011ebb9134145de9189bc721ab0efc0,0,3,5,4551,22838,9094,10898
3011ebb9134145de9189bc721ab0efc0,0,3,6,4551,22838,6311,10898
3011ebb9134145de9189bc721ab0efc0,0,4,7,4551,22838,5600,11884
3011ebb9134145de9189bc721ab0efc0,0,4,8,4551,22838,10320,11884
3011ebb9134145de9189bc721ab0efc0,0,5,9,4551,22838,6274,11209
3011ebb9134145de9189bc721ab0efc0,0,5,10,4551,22838,9755,11209
3011ebb9134145de9189bc721ab0efc0,0,6,11,4551,22838,8838,10682
3011ebb9134145de9189bc721ab0efc0,0,6,12,4551,22838,11438,10682
90108bf618c043c98b7b2a01965f926a,1,1,1,9310,36149,54280,11204
90108bf618c043c98b7b2a01965f926a,1,1,2,9310,36149,9719,11204
90108bf618c043c98b7b2a01965f926a,1,2,3,9310,36149,5541,11125
90108bf618c043c98b7b2a01965f926a,1,2,4,9310,36149,9459,11125
90108bf618c043c98b7b2a01965f926a,1,3,5,9310,36149,12726,10965
90108bf618c043c98b7b2a01965f926a,1,3,6,9310,36149,14097,10965
90108bf618c043c98b7b2a01965f926a,1,4,7,9310,36149,14238,12409
90108bf618c043c98b7b2a01965f926a,1,4,8,9310,36149,16082,12409
90108bf618c043c98b7b2a01965f926a,1,5,9,9310,36149,11732,11459
90108bf618c043c98b7b2a01965f926a,1,5,10,9310,36149,17668,11459
90108bf618c043c98b7b2a01965f926a,1,6,11,9310,36149,10587,11165
90108bf618c043c98b7b2a01965f926a,1,6,12,9310,36149,34486,11165
248a5e2772f4473e9804da3cbeb9d129,0,1,1,1378,22294,19163,19992
248a5e2772f4473e9804da3cbeb9d129,0,1,2,1378,22294,11769,19992
4648526c0e6345b6aa8838b7bd894340,0,1,1,225364,71225,13066,41821
4648526c0e6345b6aa8838b7bd894340,0,1,2,225364,71225,15298,41821
4648526c0e6345b6aa8838b7bd894340,0,2,3,225364,71225,10408,21671
4648526c0e6345b6aa8838b7bd894340,0,2,4,225364,71225,13356,21671
4648526c0e6345b6aa8838b7bd894340,0,3,5,225364,71225,10466,14285
4648526c0e6345b6aa8838b7bd894340,0,3,6,225364,71225,12111,14285
4648526c0e6345b6aa8838b7bd894340,0,4,7,225364,71225,14959,20855
4648526c0e6345b6aa8838b7bd894340,0,4,8,225364,71225,20457,20855
4648526c0e6345b6aa8838b7bd894340,0,5,9,225364,71225,17304,24104
4648526c0e6345b6aa8838b7bd894340,0,5,10,225364,71225,16877,24104
4648526c0e6345b6aa8838b7bd894340,0,6,11,225364,71225,13984,11772
4648526c0e6345b6aa8838b7bd894340,0,6,12,225364,71225,23104,11772
e6f4203218c94e919dbac7ceeaf51a3a,0,1,1,2495,40996,24106,13948
e6f4203218c94e919dbac7ceeaf51a3a,0,1,2,2495,40996,10062,13948
e6f4203218c94e919dbac7ceeaf51a3a,0,2,3,2495,40996,5199,11607
e6f4203218c94e919dbac7ceeaf51a3a,0,2,4,2495,40996,8505,11607
e6f4203218c94e919dbac7ceeaf51a3a,0,3,5,2495,40996,6520,11345
e6f4203218c94e919dbac7ceeaf51a3a,0,3,6,2495,40996,9598,11345
e6f4203218c94e919dbac7ceeaf51a3a,0,4,7,2495,40996,8681,11173
e6f4203218c94e919dbac7ceeaf51a3a,0,4,8,2495,40996,10948,11173
e6f4203218c94e919dbac7ceeaf51a3a,0,5,9,2495,40996,3834,11217
e6f4203218c94e919dbac7ceeaf51a3a,0,5,10,2495,40996,8011,11217
e6f4203218c94e919dbac7ceeaf51a3a,0,6,11,2495,40996,9621,11176
e6f4203218c94e919dbac7ceeaf51a3a,0,6,12,2495,40996,10425,11176
813237f3fc16480bb2dc69929de65d1f,1,1,1,15441,36737,9564,11059
813237f3fc16480bb2dc69929de65d1f,1,1,2,15441,36737,11633,11059
813237f3fc16480bb2dc69929de65d1f,1,2,3,15441,36737,9581,11320
813237f3fc16480bb2dc69929de65d1f,1,2,4,15441,36737,13839,11320
813237f3fc16480bb2dc69929de65d1f,1,3,5,15441,36737,6042,11263
813237f3fc16480bb2dc69929de65d1f,1,3,6,15441,36737,7561,11263
813237f3fc16480bb2dc69929de65d1f,1,4,7,15441,36737,4042,11013
813237f3fc16480bb2dc69929de65d1f,1,4,8,15441,36737,10670,11013
813237f3fc16480bb2dc69929de65d1f,1,5,9,15441,36737,7067,11173
813237f3fc16480bb2dc69929de65d1f,1,5,10,15441,36737,12554,11173
813237f3fc16480bb2dc69929de65d1f,1,6,11,15441,36737,4491,11083
813237f3fc16480bb2dc69929de65d1f,1,6,12,15441,36737,18714,11083
d2f3eb1749be4f00a808c51cf61264c8,0,1,1,2237,33852,18818,10984
d2f3eb1749be4f00a808c51cf61264c8,0,1,2,2237,33852,10731,10984
d2f3eb1749be4f00a808c51cf61264c8,0,2,3,2237,33852,5623,10909
d2f3eb1749be4f00a808c51cf61264c8,0,2,4,2237,33852,10674,10909
d2f3eb1749be4f00a808c51cf61264c8,0,3,5,2237,33852,12299,10995
d2f3eb1749be4f00a808c51cf61264c8,0,3,6,2237,33852,6014,10995
d2f3eb1749be4f00a808c51cf61264c8,0,4,7,2237,33852,10379,10844
d2f3eb1749be4f00a808c51cf61264c8,0,4,8,2237,33852,13311,10844
d2f3eb1749be4f00a808c51cf61264c8,0,5,9,2237,33852,6872,11054
d2f3eb1749be4f00a808c51cf61264c8,0,5,10,2237,33852,6377,11054
d2f3eb1749be4f00a808c51cf61264c8,0,6,11,2237,33852,4766,13758
d2f3eb1749be4f00a808c51cf61264c8,0,6,12,2237,33852,2139,13758
a000fdf97917463f8722b86bc9aa8262,1,1,1,3733,44170,18451,10989
a000fdf97917463f8722b86bc9aa8262,1,1,2,3733,44170,8925,10989
a000fdf97917463f8722b86bc9aa8262,1,2,3,3733,44170,3900,10818
a000fdf97917463f8722b86bc9aa8262,1,2,4,3733,44170,16384,10818
a000fdf97917463f8722b86bc9aa8262,1,3,5,3733,44170,10394,11121
a000fdf97917463f8722b86bc9aa8262,1,3,6,3733,44170,7861,11121
a000fdf97917463f8722b86bc9aa8262,1,4,7,3733,44170,4700,10888
a000fdf97917463f8722b86bc9aa8262,1,4,8,3733,44170,6856,10888
a000fdf97917463f8722b86bc9aa8262,1,5,9,3733,44170,4968,10858
a000fdf97917463f8722b86bc9aa8262,1,5,10,3733,44170,2854,10858
a000fdf97917463f8722b86bc9aa8262,1,6,11,3733,44170,4304,13729
a000fdf97917463f8722b86bc9aa8262,1,6,12,3733,44170,2430,13729
7fe9597234d0459fa7fcfa9d0d5bd0ad,1,1,1,6162,22687,18043,10948
7fe9597234d0459fa7fcfa9d0d5bd0ad,1,1,2,6162,22687,25869,10948
7fe9597234d0459fa7fcfa9d0d5bd0ad,1,2,3,6162,22687,9385,10712
7fe9597234d0459fa7fcfa9d0d5bd0ad,1,2,4,6162,22687,12414,10712
7fe9597234d0459fa7fcfa9d0d5bd0ad,1,3,5,6162,22687,6764,10757
7fe9597234d0459fa7fcfa9d0d5bd0ad,1,3,6,6162,22687,6781,10757
7fe9597234d0459fa7fcfa9d0d5bd0ad,1,4,7,6162,22687,7203,11253
7fe9597234d0459fa7fcfa9d0d5bd0ad,1,4,8,6162,22687,8100,11253
7fe9597234d0459fa7fcfa9d0d5bd0ad,1,5,9,6162,22687,10401,10790
7fe9597234d0459fa7fcfa9d0d5bd0ad,1,5,10,6162,22687,10852,10790
7fe9597234d0459fa7fcfa9d0d5bd0ad,1,6,11,6162,22687,7782,10614
7fe9597234d0459fa7fcfa9d0d5bd0ad,1,6,12,6162,22687,6593,10614
32b8780656f845b1bc7a39f3804d3642,0,1,1,17520,38123,26032,12506
32b8780656f845b1bc7a39f3804d3642,0,1,2,17520,38123,7947,12506
32b8780656f845b1bc7a39f3804d3642,0,2,3,17520,38123,7656,21065
32b8780656f845b1bc7a39f3804d3642,0,2,4,17520,38123,10401,21065
32b8780656f845b1bc7a39f3804d3642,0,3,5,17520,38123,6404,13287
32b8780656f845b1bc7a39f3804d3642,0,3,6,17520,38123,9375,13287
32b8780656f845b1bc7a39f3804d3642,0,4,7,17520,38123,5374,14401
32b8780656f845b1bc7a39f3804d3642,0,4,8,17520,38123,7969,14401
32b8780656f845b1bc7a39f3804d3642,0,5,9,17520,38123,7975,14652
32b8780656f845b1bc7a39f3804d3642,0,5,10,17520,38123,7421,14652
32b8780656f845b1bc7a39f3804d3642,0,6,11,17520,38123,6374,15774
32b8780656f845b1bc7a39f3804d3642,0,6,12,17520,38123,10264,15774
c11839439a184771945bf5a48121485b,1,1,1,5861,113455,35739,11441
c11839439a184771945bf5a48121485b,1,1,2,5861,113455,67994,11441
c11839439a184771945bf5a48121485b,1,2,3,5861,113455,8493,10962
c11839439a184771945bf5a48121485b,1,2,4,5861,113455,18605,10962
c11839439a184771945bf5a48121485b,1,3,5,5861,113455,12283,11365
c11839439a184771945bf5a48121485b,1,3,6,5861,113455,10433,11365
c11839439a184771945bf5a48121485b,1,4,7,5861,113455,6457,11435
c11839439a184771945bf5a48121485b,1,4,8,5861,113455,9373,11435
c11839439a184771945bf5a48121485b,1,5,9,5861,113455,9025,11078
c11839439a184771945bf5a48121485b,1,5,10,5861,113455,3544,11078
c11839439a184771945bf5a48121485b,1,6,11,5861,113455,5283,11071
c11839439a184771945bf5a48121485b,1,6,12,5861,113455,11770,11071
5f903493b322439793f935e1f9fc8b2c,1,1,1,5689,21590,17560,10972
5f903493b322439793f935e1f9fc8b2c,1,1,2,5689,21590,5411,10972
5f903493b322439793f935e1f9fc8b2c,1,2,3,5689,21590,3719,10972
5f903493b322439793f935e1f9fc8b2c,1,2,4,5689,21590,3901,10972
5f903493b322439793f935e1f9fc8b2c,1,3,5,5689,21590,5140,10868
5f903493b322439793f935e1f9fc8b2c,1,3,6,5689,21590,6759,10868
5f903493b322439793f935e1f9fc8b2c,1,4,7,5689,21590,2029,10961
5f903493b322439793f935e1f9fc8b2c,1,4,8,5689,21590,5709,10961
5f903493b322439793f935e1f9fc8b2c,1,5,9,5689,21590,3050,11027
5f903493b322439793f935e1f9fc8b2c,1,5,10,5689,21590,5333,11027
5f903493b322439793f935e1f9fc8b2c,1,6,11,5689,21590,4920,11150
5f903493b322439793f935e1f9fc8b2c,1,6,12,5689,21590,5612,11150
6b72fe2de3f14ae2b7c2b591fae4fdcd,1,1,1,1825,21764,18868,11029
6b72fe2de3f14ae2b7c2b591fae4fdcd,1,1,2,1825,21764,7323,11029
6b72fe2de3f14ae2b7c2b591fae4fdcd,1,2,3,1825,21764,6824,10936
6b72fe2de3f14ae2b7c2b591fae4fdcd,1,2,4,1825,21764,16783,10936
6b72fe2de3f14ae2b7c2b591fae4fdcd,1,3,5,1825,21764,4228,11019
6b72fe2de3f14ae2b7c2b591fae4fdcd,1,3,6,1825,21764,13256,11019
6b72fe2de3f14ae2b7c2b591fae4fdcd,1,4,7,1825,21764,2411,11121
6b72fe2de3f14ae2b7c2b591fae4fdcd,1,4,8,1825,21764,2728,11121
6b72fe2de3f14ae2b7c2b591fae4fdcd,1,5,9,1825,21764,3641,10881
6b72fe2de3f14ae2b7c2b591fae4fdcd,1,5,10,1825,21764,10434,10881
6b72fe2de3f14ae2b7c2b591fae4fdcd,1,6,11,1825,21764,4412,11076
6b72fe2de3f14ae2b7c2b591fae4fdcd,1,6,12,1825,21764,9475,11076
3d437120cddd43a79f3271254863ea2d,0,1,1,2618,41660,12536,13643
3d437120cddd43a79f3271254863ea2d,0,1,2,2618,41660,7952,13643
3d437120cddd43a79f3271254863ea2d,0,2,3,2618,41660,4136,14903
3d437120cddd43a79f3271254863ea2d,0,2,4,2618,41660,8103,14903
3d437120cddd43a79f3271254863ea2d,0,3,5,2618,41660,6202,11125
3d437120cddd43a79f3271254863ea2d,0,3,6,2618,41660,9410,11125
3d437120cddd43a79f3271254863ea2d,0,4,7,2618,41660,7486,11002
3d437120cddd43a79f3271254863ea2d,0,4,8,2618,41660,8740,11002
3d437120cddd43a79f3271254863ea2d,0,5,9,2618,41660,5954,11023
3d437120cddd43a79f3271254863ea2d,0,5,10,2618,41660,12300,11023
3d437120cddd43a79f3271254863ea2d,0,6,11,2618,41660,7324,10885
3d437120cddd43a79f3271254863ea2d,0,6,12,2618,41660,8422,10885
4172d1c5f8de44ab86aa72d44681d2a8,0,1,1,2782,31571,21959,26353
4172d1c5f8de44ab86aa72d44681d2a8,0,1,2,2782,31571,8279,26353
4172d1c5f8de44ab86aa72d44681d2a8,0,2,3,2782,31571,4919,11913
4172d1c5f8de44ab86aa72d44681d2a8,0,2,4,2782,31571,7492,11913
4172d1c5f8de44ab86aa72d44681d2a8,0,3,5,2782,31571,3484,10982
4172d1c5f8de44ab86aa72d44681d2a8,0,3,6,2782,31571,8436,10982
4172d1c5f8de44ab86aa72d44681d2a8,0,4,7,2782,31571,4456,10857
4172d1c5f8de44ab86aa72d44681d2a8,0,4,8,2782,31571,8900,10857
4172d1c5f8de44ab86aa72d44681d2a8,0,5,9,2782,31571,5658,10801
4172d1c5f8de44ab86aa72d44681d2a8,0,5,10,2782,31571,6246,10801
4172d1c5f8de44ab86aa72d44681d2a8,0,6,11,2782,31571,7080,11119
