userId,group,item,responseNo,checked
21af205028cd4cc9b0dd1d768f8fbab0,1,age,5,1
21af205028cd4cc9b0dd1d768f8fbab0,1,age,6,0
21af205028cd4cc9b0dd1d768f8fbab0,1,age,7,0
21af205028cd4cc9b0dd1d768f8fbab0,1,gender,1,0
21af205028cd4cc9b0dd1d768f8fbab0,1,gender,2,1
21af205028cd4cc9b0dd1d768f8fbab0,1,gender,3,0
21af205028cd4cc9b0dd1d768f8fbab0,1,gender,4,0
21af205028cd4cc9b0dd1d768f8fbab0,1,gender,5,0
21af205028cd4cc9b0dd1d768f8fbab0,1,gender,6,0
21af205028cd4cc9b0dd1d768f8fbab0,1,gender,7,0
9650434c8ed647728881952788235552,0,age,1,0
9650434c8ed647728881952788235552,0,age,2,0
9650434c8ed647728881952788235552,0,age,3,1
9650434c8ed647728881952788235552,0,age,4,0
9650434c8ed647728881952788235552,0,age,5,0
9650434c8ed647728881952788235552,0,age,6,0
9650434c8ed647728881952788235552,0,age,7,0
9650434c8ed647728881952788235552,0,gender,1,0
9650434c8ed647728881952788235552,0,gender,2,1
9650434c8ed647728881952788235552,0,gender,3,0
9650434c8ed647728881952788235552,0,gender,4,0
9650434c8ed647728881952788235552,0,gender,5,0
9650434c8ed647728881952788235552,0,gender,6,0
9650434c8ed647728881952788235552,0,gender,7,0
cd1498b98a2048e68f38610fcfac3e04,1,age,1,0
cd1498b98a2048e68f38610fcfac3e04,1,age,2,1
cd1498b98a2048e68f38610fcfac3e04,1,age,3,0
cd1498b98a2048e68f38610fcfac3e04,1,age,4,0
cd1498b98a2048e68f38610fcfac3e04,1,age,5,0
cd1498b98a2048e68f38610fcfac3e04,1,age,6,0
cd1498b98a2048e68f38610fcfac3e04,1,age,7,0
cd1498b98a2048e68f38610fcfac3e04,1,gender,1,0
cd1498b98a2048e68f38610fcfac3e04,1,gender,2,1
cd1498b98a2048e68f38610fcfac3e04,1,gender,3,0
cd1498b98a2048e68f38610fcfac3e04,1,gender,4,0
cd1498b98a2048e68f38610fcfac3e04,1,gender,5,0
cd1498b98a2048e68f38610fcfac3e04,1,gender,6,0
cd1498b98a2048e68f38610fcfac3e04,1,gender,7,0
f5bddc6b0ca148c8bd01d4858f076f88,0,age,1,0
f5bddc6b0ca148c8bd01d4858f076f88,0,age,2,0
f5bddc6b0ca148c8bd01d4858f076f88,0,age,3,0
f5bddc6b0ca148c8bd01d4858f076f88,0,age,4,1
f5bddc6b0ca148c8bd01d4858f076f88,0,age,5,0
f5bddc6b0ca148c8bd01d4858f076f88,0,age,6,0
f5bddc6b0ca148c8bd01d4858f076f88,0,age,7,0
f5bddc6b0ca148c8bd01d4858f076f88,0,gender,1,1
f5bddc6b0ca148c8bd01d4858f076f88,0,gender,2,0
f5bddc6b0ca148c8bd01d4858f076f88,0,gender,3,0
f5bddc6b0ca148c8bd01d4858f076f88,0,gender,4,0
f5bddc6b0ca148c8bd01d4858f076f88,0,gender,5,0
f5bddc6b0ca148c8bd01d4858f076f88,0,gender,6,0
f5bddc6b0ca148c8bd01d4858f076f88,0,gender,7,0
af29b378fc2f4eb6af4a2424caf58405,0,age,1,0
af29b378fc2f4eb6af4a2424caf58405,0,age,2,0
af29b378fc2f4eb6af4a2424caf58405,0,age,3,0
af29b378fc2f4eb6af4a2424caf58405,0,age,4,0
af29b378fc2f4eb6af4a2424caf58405,0,age,5,1
af29b378fc2f4eb6af4a2424caf58405,0,age,6,0
af29b378fc2f4eb6af4a2424caf58405,0,age,7,0
af29b378fc2f4eb6af4a2424caf58405,0,gender,1,0
af29b378fc2f4eb6af4a2424caf58405,0,gender,2,1
af29b378fc2f4eb6af4a2424caf58405,0,gender,3,0
af29b378fc2f4eb6af4a2424caf58405,0,gender,4,0
af29b378fc2f4eb6af4a2424caf58405,0,gender,5,0
af29b378fc2f4eb6af4a2424caf58405,0,gender,6,0
af29b378fc2f4eb6af4a2424caf58405,0,gender,7,0
08f609f6e04b45ba947fb68f9d13c0dd,0,age,1,0
08f609f6e04b45ba947fb68f9d13c0dd,0,age,2,1
08f609f6e04b45ba947fb68f9d13c0dd,0,age,3,0
08f609f6e04b45ba947fb68f9d13c0dd,0,age,4,0
08f609f6e04b45ba947fb68f9d13c0dd,0,age,5,0
08f609f6e04b45ba947fb68f9d13c0dd,0,age,6,0
08f609f6e04b45ba947fb68f9d13c0dd,0,age,7,0
08f609f6e04b45ba947fb68f9d13c0dd,0,gender,1,1
08f609f6e04b45ba947fb68f9d13c0dd,0,gender,2,0
08f609f6e04b45ba947fb68f9d13c0dd,0,gender,3,0
08f609f6e04b45ba947fb68f9d13c0dd,0,gender,4,0
08f609f6e04b45ba947fb68f9d13c0dd,0,gender,5,0
08f609f6e04b45ba947fb68f9d13c0dd,0,gender,6,0
08f609f6e04b45ba947fb68f9d13c0dd,0,gender,7,0
85b67a6f0a404efd883e2b54729b36d7,0,age,1,0
85b67a6f0a404efd883e2b54729b36d7,0,age,2,0
85b67a6f0a404efd883e2b54729b36d7,0,age,3,0
85b67a6f0a404efd883e2b54729b36d7,0,age,4,1
85b67a6f0a404efd883e2b54729b36d7,0,age,5,0
85b67a6f0a404efd883e2b54729b36d7,0,age,6,0
85b67a6f0a404efd883e2b54729b36d7,0,age,7,0
85b67a6f0a404efd883e2b54729b36d7,0,gender,1,0
85b67a6f0a404efd883e2b54729b36d7,0,gender,2,1
85b67a6f0a404efd883e2b54729b36d7,0,gender,3,0
85b67a6f0a404efd883e2b54729b36d7,0,gender,4,0
85b67a6f0a404efd883e2b54729b36d7,0,gender,5,0
85b67a6f0a404efd883e2b54729b36d7,0,gender,6,0
85b67a6f0a404efd883e2b54729b36d7,0,gender,7,0
0da21c8e120a4b02a076ce27bcfca0da,1,age,1,0
0da21c8e120a4b02a076ce27bcfca0da,1,age,2,0
0da21c8e120a4b02a076ce27bcfca0da,1,age,3,0
0da21c8e120a4b02a076ce27bcfca0da,1,age,4,1
0da21c8e120a4b02a076ce27bcfca0da,1,age,5,0
0da21c8e120a4b02a076ce27bcfca0da,1,age,6,0
0da21c8e120a4b02a076ce27bcfca0da,1,age,7,0
0da21c8e120a4b02a076ce27bcfca0da,1,gender,1,0
0da21c8e120a4b02a076ce27bcfca0da,1,gender,2,1
0da21c8e120a4b02a076ce27bcfca0da,1,gender,3,0
0da21c8e120a4b02a076ce27bcfca0da,1,gender,4,0
0da21c8e120a4b02a076ce27bcfca0da,1,gender,5,0
0da21c8e120a4b02a076ce27bcfca0da,1,gender,6,0
0da21c8e120a4b02a076ce27bcfca0da,1,gender,7,0
ec6fd28362d144c79e1c23eceb8edbe6,0,age,1,0
ec6fd28362d144c79e1c23eceb8edbe6,0,age,2,0
ec6fd28362d144c79e1c23eceb8edbe6,0,age,3,1
ec6fd28362d144c79e1c23eceb8edbe6,0,age,4,0
ec6fd28362d144c79e1c23eceb8edbe6,0,age,5,0
ec6fd28362d144c79e1c23eceb8edbe6,0,age,6,0
ec6fd28362d144c79e1c23eceb8edbe6,0,age,7,0
ec6fd28362d144c79e1c23eceb8edbe6,0,gender,1,0
ec6fd28362d144c79e1c23eceb8edbe6,0,gender,2,1
ec6fd28362d144c79e1c23eceb8edbe6,0,gender,3,0
ec6fd28362d144c79e1c23eceb8edbe6,0,gender,4,0
ec6fd28362d144c79e1c23eceb8edbe6,0,gender,5,0
ec6fd28362d144c79e1c23eceb8edbe6,0,gender,6,0
ec6fd28362d144c79e1c23eceb8edbe6,0,gender,7,0
96f52f1df03d404db649fbd36fb75e4e,0,age,1,0
96f52f1df03d404db649fbd36fb75e4e,0,age,2,1
96f52f1df03d404db649fbd36fb75e4e,0,age,3,0
96f52f1df03d404db649fbd36fb75e4e,0,age,4,0
96f52f1df03d404db649fbd36fb75e4e,0,age,5,0
96f52f1df03d404db649fbd36fb75e4e,0,age,6,0
96f52f1df03d404db649fbd36fb75e4e,0,age,7,0
96f52f1df03d404db649fbd36fb75e4e,0,gender,1,0
96f52f1df03d404db649fbd36fb75e4e,0,gender,2,1
96f52f1df03d404db649fbd36fb75e4e,0,gender,3,0
96f52f1df03d404db649fbd36fb75e4e,0,gender,4,0
96f52f1df03d404db649fbd36fb75e4e,0,gender,5,0
96f52f1df03d404db649fbd36fb75e4e,0,gender,6,0
96f52f1df03d404db649fbd36fb75e4e,0,gender,7,0
3bd9bc57645f4cca8b9316103ef8dfdb,1,age,1,0
3bd9bc57645f4cca8b9316103ef8dfdb,1,age,2,1
3bd9bc57645f4cca8b9316103ef8dfdb,1,age,3,0
3bd9bc57645f4cca8b9316103ef8dfdb,1,age,4,0
3bd9bc57645f4cca8b9316103ef8dfdb,1,age,5,0
3bd9bc57645f4cca8b9316103ef8dfdb,1,age,6,0
3bd9bc57645f4cca8b9316103ef8dfdb,1,age,7,0
3bd9bc57645f4cca8b9316103ef8dfdb,1,gender,1,0
3bd9bc57645f4cca8b9316103ef8dfdb,1,gender,2,1
3bd9bc57645f4cca8b9316103ef8dfdb,1,gender,3,0
3bd9bc57645f4cca8b9316103ef8dfdb,1,gender,4,0
3bd9bc57645f4cca8b9316103ef8dfdb,1,gender,5,0
3bd9bc57645f4cca8b9316103ef8dfdb,1,gender,6,0
3bd9bc57645f4cca8b9316103ef8dfdb,1,gender,7,0
174edadb3695415dba2bd76650eed065,1,age,1,0
174edadb3695415dba2bd76650eed065,1,age,2,0
174edadb3695415dba2bd76650eed065,1,age,3,1
174edadb3695415dba2bd76650eed065,1,age,4,0
174edadb3695415dba2bd76650eed065,1,age,5,0
174edadb3695415dba2bd76650eed065,1,age,6,0
174edadb3695415dba2bd76650eed065,1,age,7,0
174edadb3695415dba2bd76650eed065,1,gender,1,1
174edadb3695415dba2bd76650eed065,1,gender,2,0
174edadb3695415dba2bd76650eed065,1,gender,3,0
174edadb3695415dba2bd76650eed065,1,gender,4,0
174edadb3695415dba2bd76650eed065,1,gender,5,0
174edadb3695415dba2bd76650eed065,1,gender,6,0
174edadb3695415dba2bd76650eed065,1,gender,7,0
93fd66c58ba14204b222526f1da76b23,1,age,1,0
93fd66c58ba14204b222526f1da76b23,1,age,2,0
93fd66c58ba14204b222526f1da76b23,1,age,3,0
93fd66c58ba14204b222526f1da76b23,1,age,4,0
93fd66c58ba14204b222526f1da76b23,1,age,5,1
93fd66c58ba14204b222526f1da76b23,1,age,6,0
93fd66c58ba14204b222526f1da76b23,1,age,7,0
93fd66c58ba14204b222526f1da76b23,1,gender,1,0
93fd66c58ba14204b222526f1da76b23,1,gender,2,1
93fd66c58ba14204b222526f1da76b23,1,gender,3,0
93fd66c58ba14204b222526f1da76b23,1,gender,4,0
93fd66c58ba14204b222526f1da76b23,1,gender,5,0
93fd66c58ba14204b222526f1da76b23,1,gender,6,0
93fd66c58ba14204b222526f1da76b23,1,gender,7,0
8878b1b0c0e04a65bc6f0fa7795f6286,0,age,1,0
8878b1b0c0e04a65bc6f0fa7795f6286,0,age,2,1
8878b1b0c0e04a65bc6f0fa7795f6286,0,age,3,0
8878b1b0c0e04a65bc6f0fa7795f6286,0,age,4,0
8878b1b0c0e04a65bc6f0fa7795f6286,0,age,5,0
8878b1b0c0e04a65bc6f0fa7795f6286,0,age,6,0
8878b1b0c0e04a65bc6f0fa7795f6286,0,age,7,0
8878b1b0c0e04a65bc6f0fa7795f6286,0,gender,1,1
8878b1b0c0e04a65bc6f0fa7795f6286,0,gender,2,0
8878b1b0c0e04a65bc6f0fa7795f6286,0,gender,3,0
8878b1b0c0e04a65bc6f0fa7795f6286,0,gender,4,0
8878b1b0c0e04a65bc6f0fa7795f6286,0,gender,5,0
8878b1b0c0e04a65bc6f0fa7795f6286,0,gender,6,0
8878b1b0c0e04a65bc6f0fa7795f6286,0,gender,7,0
22f19633de954db1b8e48a91aea2cc53,1,age,1,0
22f19633de954db1b8e48a91aea2cc53,1,age,2,0
22f19633de954db1b8e48a91aea2cc53,1,age,3,0
22f19633de954db1b8e48a91aea2cc53,1,age,4,0
22f19633de954db1b8e48a91aea2cc53,1,age,5,1
22f19633de954db1b8e48a91aea2cc53,1,age,6,0
22f19633de954db1b8e48a91aea2cc53,1,age,7,0
22f19633de954db1b8e48a91aea2cc53,1,gender,1,0
22f19633de954db1b8e48a91aea2cc53,1,gender,2,1
22f19633de954db1b8e48a91aea2cc53,1,gender,3,0
22f19633de954db1b8e48a91aea2cc53,1,gender,4,0
22f19633de954db1b8e48a91aea2cc53,1,gender,5,0
22f19633de954db1b8e48a91aea2cc53,1,gender,6,0
22f19633de954db1b8e48a91aea2cc53,1,gender,7,0
0518be41d21b48a99602c61a65f30e2e,1,age,1,0
0518be41d21b48a99602c61a65f30e2e,1,age,2,0
0518be41d21b48a99602c61a65f30e2e,1,age,3,1
0518be41d21b48a99602c61a65f30e2e,1,age,4,0
0518be41d21b48a99602c61a65f30e2e,1,age,5,0
0518be41d21b48a99602c61a65f30e2e,1,age,6,0
0518be41d21b48a99602c61a65f30e2e,1,age,7,0
0518be41d21b48a99602c61a65f30e2e,1,gender,1,0
0518be41d21b48a99602c61a65f30e2e,1,gender,2,1
0518be41d21b48a99602c61a65f30e2e,1,gender,3,0
0518be41d21b48a99602c61a65f30e2e,1,gender,4,0
0518be41d21b48a99602c61a65f30e2e,1,gender,5,0
0518be41d21b48a99602c61a65f30e2e,1,gender,6,0
0518be41d21b48a99602c61a65f30e2e,1,gender,7,0
b7a989e07b9d4817b2bb26e496c1af6e,0,age,1,0
b7a989e07b9d4817b2bb26e496c1af6e,0,age,2,1
b7a989e07b9d4817b2bb26e496c1af6e,0,age,3,0
b7a989e07b9d4817b2bb26e496c1af6e,0,age,4,0
b7a989e07b9d4817b2bb26e496c1af6e,0,age,5,0
b7a989e07b9d4817b2bb26e496c1af6e,0,age,6,0
b7a989e07b9d4817b2bb26e496c1af6e,0,age,7,0
b7a989e07b9d4817b2bb26e496c1af6e,0,gender,1,0
b7a989e07b9d4817b2bb26e496c1af6e,0,gender,2,1
b7a989e07b9d4817b2bb26e496c1af6e,0,gender,3,0
b7a989e07b9d4817b2bb26e496c1af6e,0,gender,4,0
b7a989e07b9d4817b2bb26e496c1af6e,0,gender,5,0
b7a989e07b9d4817b2bb26e496c1af6e,0,gender,6,0
b7a989e07b9d4817b2bb26e496c1af6e,0,gender,7,0
6de40772719d46318298f67bab3fd72f,1,age,1,0
6de40772719d46318298f67bab3fd72f,1,age,2,0
6de40772719d46318298f67bab3fd72f,1,age,3,0
6de40772719d46318298f67bab3fd72f,1,age,4,1
6de40772719d46318298f67bab3fd72f,1,age,5,0
6de40772719d46318298f67bab3fd72f,1,age,6,0
6de40772719d46318298f67bab3fd72f,1,age,7,0
6de40772719d46318298f67bab3fd72f,1,gender,1,0
6de40772719d46318298f67bab3fd72f,1,gender,2,1
6de40772719d46318298f67bab3fd72f,1,gender,3,0
6de40772719d46318298f67bab3fd72f,1,gender,4,0
6de40772719d46318298f67bab3fd72f,1,gender,5,0
6de40772719d46318298f67bab3fd72f,1,gender,6,0
6de40772719d46318298f67bab3fd72f,1,gender,7,0
352d5ed1d52947fea7a0fd88c99c1f93,0,age,1,0
352d5ed1d52947fea7a0fd88c99c1f93,0,age,2,0
352d5ed1d52947fea7a0fd88c99c1f93,0,age,3,1
352d5ed1d52947fea7a0fd88c99c1f93,0,age,4,0
352d5ed1d52947fea7a0fd88c99c1f93,0,age,5,0
352d5ed1d52947fea7a0fd88c99c1f93,0,age,6,0
352d5ed1d52947fea7a0fd88c99c1f93,0,age,7,0
352d5ed1d52947fea7a0fd88c99c1f93,0,gender,1,0
352d5ed1d52947fea7a0fd88c99c1f93,0,gender,2,1
352d5ed1d52947fea7a0fd88c99c1f93,0,gender,3,0
352d5ed1d52947fea7a0fd88c99c1f93,0,gender,4,0
352d5ed1d52947fea7a0fd88c99c1f93,0,gender,5,0
352d5ed1d52947fea7a0fd88c99c1f93,0,gender,6,0
352d5ed1d52947fea7a0fd88c99c1f93,0,gender,7,0
568993fda3cd4358912e538952c21877,0,age,1,0
568993fda3cd4358912e538952c21877,0,age,2,0
568993fda3cd4358912e538952c21877,0,age,3,1
568993fda3cd4358912e538952c21877,0,age,4,0
568993fda3cd4358912e538952c21877,0,age,5,0
568993fda3cd4358912e538952c21877,0,age,6,0
568993fda3cd4358912e538952c21877,0,age,7,0
568993fda3cd4358912e538952c21877,0,gender,1,1
568993fda3cd4358912e538952c21877,0,gender,2,0
568993fda3cd4358912e538952c21877,0,gender,3,0
568993fda3cd4358912e538952c21877,0,gender,4,0
568993fda3cd4358912e538952c21877,0,gender,5,0
568993fda3cd4358912e538952c21877,0,gender,6,0
568993fda3cd4358912e538952c21877,0,gender,7,0
c8894650ada948e5a27d84d6aa905b7b,1,age,1,0
c8894650ada948e5a27d84d6aa905b7b,1,age,2,0
c8894650ada948e5a27d84d6aa905b7b,1,age,3,0
c8894650ada948e5a27d84d6aa905b7b,1,age,4,0
c8894650ada948e5a27d84d6aa905b7b,1,age,5,0
c8894650ada948e5a27d84d6aa905b7b,1,age,6,1
c8894650ada948e5a27d84d6aa905b7b,1,age,7,0
c8894650ada948e5a27d84d6aa905b7b,1,gender,1,1
c8894650ada948e5a27d84d6aa905b7b,1,gender,2,0
c8894650ada948e5a27d84d6aa905b7b,1,gender,3,0
c8894650ada948e5a27d84d6aa905b7b,1,gender,4,0
c8894650ada948e5a27d84d6aa905b7b,1,gender,5,0
c8894650ada948e5a27d84d6aa905b7b,1,gender,6,0
c8894650ada948e5a27d84d6aa905b7b,1,gender,7,0
88080cf136764296b667bdea4c51c25c,1,age,1,0
88080cf136764296b667bdea4c51c25c,1,age,2,0
88080cf136764296b667bdea4c51c25c,1,age,3,0
88080cf136764296b667bdea4c51c25c,1,age,4,0
88080cf136764296b667bdea4c51c25c,1,age,5,1
88080cf136764296b667bdea4c51c25c,1,age,6,0
88080cf136764296b667bdea4c51c25c,1,age,7,0
88080cf136764296b667bdea4c51c25c,1,gender,1,1
88080cf136764296b667bdea4c51c25c,1,gender,2,0
88080cf136764296b667bdea4c51c25c,1,gender,3,0
88080cf136764296b667bdea4c51c25c,1,gender,4,0
88080cf136764296b667bdea4c51c25c,1,gender,5,0
88080cf136764296b667bdea4c51c25c,1,gender,6,0
