userId,group,item,responseNo,checked
9fbef521062b49189f82774ae831f680,1,age,7,1
9fbef521062b49189f82774ae831f680,1,gender,1,0
9fbef521062b49189f82774ae831f680,1,gender,2,0
9fbef521062b49189f82774ae831f680,1,gender,3,0
9fbef521062b49189f82774ae831f680,1,gender,4,0
9fbef521062b49189f82774ae831f680,1,gender,5,1
9fbef521062b49189f82774ae831f680,1,gender,6,0
9fbef521062b49189f82774ae831f680,1,gender,7,0
14572443a9874ec8a36c97ac1b3db952,0,age,1,0
14572443a9874ec8a36c97ac1b3db952,0,age,2,1
14572443a9874ec8a36c97ac1b3db952,0,age,3,0
14572443a9874ec8a36c97ac1b3db952,0,age,4,0
14572443a9874ec8a36c97ac1b3db952,0,age,5,0
14572443a9874ec8a36c97ac1b3db952,0,age,6,0
14572443a9874ec8a36c97ac1b3db952,0,age,7,0
14572443a9874ec8a36c97ac1b3db952,0,gender,1,0
14572443a9874ec8a36c97ac1b3db952,0,gender,2,1
14572443a9874ec8a36c97ac1b3db952,0,gender,3,0
14572443a9874ec8a36c97ac1b3db952,0,gender,4,0
14572443a9874ec8a36c97ac1b3db952,0,gender,5,0
14572443a9874ec8a36c97ac1b3db952,0,gender,6,0
14572443a9874ec8a36c97ac1b3db952,0,gender,7,0
9a5f9265875c4a52b9dff7973c0fe2a3,1,age,1,0
9a5f9265875c4a52b9dff7973c0fe2a3,1,age,2,1
9a5f9265875c4a52b9dff7973c0fe2a3,1,age,3,0
9a5f9265875c4a52b9dff7973c0fe2a3,1,age,4,0
9a5f9265875c4a52b9dff7973c0fe2a3,1,age,5,0
9a5f9265875c4a52b9dff7973c0fe2a3,1,age,6,0
9a5f9265875c4a52b9dff7973c0fe2a3,1,age,7,0
9a5f9265875c4a52b9dff7973c0fe2a3,1,gender,1,0
9a5f9265875c4a52b9dff7973c0fe2a3,1,gender,2,1
9a5f9265875c4a52b9dff7973c0fe2a3,1,gender,3,0
9a5f9265875c4a52b9dff7973c0fe2a3,1,gender,4,0
9a5f9265875c4a52b9dff7973c0fe2a3,1,gender,5,0
9a5f9265875c4a52b9dff7973c0fe2a3,1,gender,6,0
9a5f9265875c4a52b9dff7973c0fe2a3,1,gender,7,0
678e549d92d649c3a91e7cea445e087b,0,age,1,0
678e549d92d649c3a91e7cea445e087b,0,age,2,0
678e549d92d649c3a91e7cea445e087b,0,age,3,1
678e549d92d649c3a91e7cea445e087b,0,age,4,0
678e549d92d649c3a91e7cea445e087b,0,age,5,0
678e549d92d649c3a91e7cea445e087b,0,age,6,0
678e549d92d649c3a91e7cea445e087b,0,age,7,0
678e549d92d649c3a91e7cea445e087b,0,gender,1,1
678e549d92d649c3a91e7cea445e087b,0,gender,2,0
678e549d92d649c3a91e7cea445e087b,0,gender,3,0
678e549d92d649c3a91e7cea445e087b,0,gender,4,0
678e549d92d649c3a91e7cea445e087b,0,gender,5,0
678e549d92d649c3a91e7cea445e087b,0,gender,6,0
678e549d92d649c3a91e7cea445e087b,0,gender,7,0
