userId,group,item,responseNo,checked
54c68e9b3c9b41b4b7fe9a2bc6e68876,1,gender,1,0
54c68e9b3c9b41b4b7fe9a2bc6e68876,1,gender,2,1
54c68e9b3c9b41b4b7fe9a2bc6e68876,1,gender,3,0
54c68e9b3c9b41b4b7fe9a2bc6e68876,1,gender,4,0
54c68e9b3c9b41b4b7fe9a2bc6e68876,1,gender,5,0
54c68e9b3c9b41b4b7fe9a2bc6e68876,1,gender,6,0
54c68e9b3c9b41b4b7fe9a2bc6e68876,1,gender,7,0
d347bed5f2f443bc946248b77506e62b,0,age,1,0
d347bed5f2f443bc946248b77506e62b,0,age,2,0
d347bed5f2f443bc946248b77506e62b,0,age,3,0
d347bed5f2f443bc946248b77506e62b,0,age,4,1
d347bed5f2f443bc946248b77506e62b,0,age,5,0
d347bed5f2f443bc946248b77506e62b,0,age,6,0
d347bed5f2f443bc946248b77506e62b,0,age,7,0
d347bed5f2f443bc946248b77506e62b,0,gender,1,0
d347bed5f2f443bc946248b77506e62b,0,gender,2,1
d347bed5f2f443bc946248b77506e62b,0,gender,3,0
d347bed5f2f443bc946248b77506e62b,0,gender,4,0
d347bed5f2f443bc946248b77506e62b,0,gender,5,0
d347bed5f2f443bc946248b77506e62b,0,gender,6,0
d347bed5f2f443bc946248b77506e62b,0,gender,7,0
cafb3506f7744a4ea4d7266f22c66cb7,0,age,1,0
cafb3506f7744a4ea4d7266f22c66cb7,0,age,2,0
cafb3506f7744a4ea4d7266f22c66cb7,0,age,3,1
cafb3506f7744a4ea4d7266f22c66cb7,0,age,4,0
cafb3506f7744a4ea4d7266f22c66cb7,0,age,5,0
cafb3506f7744a4ea4d7266f22c66cb7,0,age,6,0
cafb3506f7744a4ea4d7266f22c66cb7,0,age,7,0
cafb3506f7744a4ea4d7266f22c66cb7,0,gender,1,0
cafb3506f7744a4ea4d7266f22c66cb7,0,gender,2,1
cafb3506f7744a4ea4d7266f22c66cb7,0,gender,3,0
cafb3506f7744a4ea4d7266f22c66cb7,0,gender,4,0
cafb3506f7744a4ea4d7266f22c66cb7,0,gender,5,0
cafb3506f7744a4ea4d7266f22c66cb7,0,gender,6,0
cafb3506f7744a4ea4d7266f22c66cb7,0,gender,7,0
1d369fce0bcf4c15bd1a306baa4f478f,0,age,1,0
1d369fce0bcf4c15bd1a306baa4f478f,0,age,2,0
1d369fce0bcf4c15bd1a306baa4f478f,0,age,3,0
1d369fce0bcf4c15bd1a306baa4f478f,0,age,4,1
1d369fce0bcf4c15bd1a306baa4f478f,0,age,5,0
1d369fce0bcf4c15bd1a306baa4f478f,0,age,6,0
1d369fce0bcf4c15bd1a306baa4f478f,0,age,7,0
1d369fce0bcf4c15bd1a306baa4f478f,0,gender,1,0
1d369fce0bcf4c15bd1a306baa4f478f,0,gender,2,1
1d369fce0bcf4c15bd1a306baa4f478f,0,gender,3,0
1d369fce0bcf4c15bd1a306baa4f478f,0,gender,4,0
1d369fce0bcf4c15bd1a306baa4f478f,0,gender,5,0
1d369fce0bcf4c15bd1a306baa4f478f,0,gender,6,0
1d369fce0bcf4c15bd1a306baa4f478f,0,gender,7,0
3780c9be3ae54816a437a1edac89f3a4,1,age,1,0
3780c9be3ae54816a437a1edac89f3a4,1,age,2,0
3780c9be3ae54816a437a1edac89f3a4,1,age,3,0
3780c9be3ae54816a437a1edac89f3a4,1,age,4,0
3780c9be3ae54816a437a1edac89f3a4,1,age,5,1
3780c9be3ae54816a437a1edac89f3a4,1,age,6,0
3780c9be3ae54816a437a1edac89f3a4,1,age,7,0
3780c9be3ae54816a437a1edac89f3a4,1,gender,1,1
3780c9be3ae54816a437a1edac89f3a4,1,gender,2,0
3780c9be3ae54816a437a1edac89f3a4,1,gender,3,0
3780c9be3ae54816a437a1edac89f3a4,1,gender,4,0
3780c9be3ae54816a437a1edac89f3a4,1,gender,5,0
3780c9be3ae54816a437a1edac89f3a4,1,gender,6,0
3780c9be3ae54816a437a1edac89f3a4,1,gender,7,0
1a4bcae1b2bc4821977aa9b2950e3728,1,age,1,0
1a4bcae1b2bc4821977aa9b2950e3728,1,age,2,0
1a4bcae1b2bc4821977aa9b2950e3728,1,age,3,0
1a4bcae1b2bc4821977aa9b2950e3728,1,age,4,0
1a4bcae1b2bc4821977aa9b2950e3728,1,age,5,1
1a4bcae1b2bc4821977aa9b2950e3728,1,age,6,0
1a4bcae1b2bc4821977aa9b2950e3728,1,age,7,0
1a4bcae1b2bc4821977aa9b2950e3728,1,gender,1,1
1a4bcae1b2bc4821977aa9b2950e3728,1,gender,2,0
1a4bcae1b2bc4821977aa9b2950e3728,1,gender,3,0
1a4bcae1b2bc4821977aa9b2950e3728,1,gender,4,0
1a4bcae1b2bc4821977aa9b2950e3728,1,gender,5,0
1a4bcae1b2bc4821977aa9b2950e3728,1,gender,6,0
1a4bcae1b2bc4821977aa9b2950e3728,1,gender,7,0
3011ebb9134145de9189bc721ab0efc0,0,age,1,0
3011ebb9134145de9189bc721ab0efc0,0,age,2,0
3011ebb9134145de9189bc721ab0efc0,0,age,3,1
3011ebb9134145de9189bc721ab0efc0,0,age,4,0
3011ebb9134145de9189bc721ab0efc0,0,age,5,0
3011ebb9134145de9189bc721ab0efc0,0,age,6,0
3011ebb9134145de9189bc721ab0efc0,0,age,7,0
3011ebb9134145de9189bc721ab0efc0,0,gender,1,0
3011ebb9134145de9189bc721ab0efc0,0,gender,2,1
3011ebb9134145de9189bc721ab0efc0,0,gender,3,0
3011ebb9134145de9189bc721ab0efc0,0,gender,4,0
3011ebb9134145de9189bc721ab0efc0,0,gender,5,0
3011ebb9134145de9189bc721ab0efc0,0,gender,6,0
3011ebb9134145de9189bc721ab0efc0,0,gender,7,0
90108bf618c043c98b7b2a01965f926a,1,age,1,0
90108bf618c043c98b7b2a01965f926a,1,age,2,0
90108bf618c043c98b7b2a01965f926a,1,age,3,0
90108bf618c043c98b7b2a01965f926a,1,age,4,0
90108bf618c043c98b7b2a01965f926a,1,age,5,1
90108bf618c043c98b7b2a01965f926a,1,age,6,0
90108bf618c043c98b7b2a01965f926a,1,age,7,0
90108bf618c043c98b7b2a01965f926a,1,gender,1,0
90108bf618c043c98b7b2a01965f926a,1,gender,2,1
90108bf618c043c98b7b2a01965f926a,1,gender,3,0
90108bf618c043c98b7b2a01965f926a,1,gender,4,0
90108bf618c043c98b7b2a01965f926a,1,gender,5,0
90108bf618c043c98b7b2a01965f926a,1,gender,6,0
90108bf618c043c98b7b2a01965f926a,1,gender,7,0
4648526c0e6345b6aa8838b7bd894340,0,age,1,0
4648526c0e6345b6aa8838b7bd894340,0,age,2,0
4648526c0e6345b6aa8838b7bd894340,0,age,3,0
4648526c0e6345b6aa8838b7bd894340,0,age,4,1
4648526c0e6345b6aa8838b7bd894340,0,age,5,0
4648526c0e6345b6aa8838b7bd894340,0,age,6,0
4648526c0e6345b6aa8838b7bd894340,0,age,7,0
4648526c0e6345b6aa8838b7bd894340,0,gender,1,1
4648526c0e6345b6aa8838b7bd894340,0,gender,2,0
4648526c0e6345b6aa8838b7bd894340,0,gender,3,0
4648526c0e6345b6aa8838b7bd894340,0,gender,4,0
4648526c0e6345b6aa8838b7bd894340,0,gender,5,0
4648526c0e6345b6aa8838b7bd894340,0,gender,6,0
4648526c0e6345b6aa8838b7bd894340,0,gender,7,0
e6f4203218c94e919dbac7ceeaf51a3a,0,age,1,0
e6f4203218c94e919dbac7ceeaf51a3a,0,age,2,0
e6f4203218c94e919dbac7ceeaf51a3a,0,age,3,0
e6f4203218c94e919dbac7ceeaf51a3a,0,age,4,0
e6f4203218c94e919dbac7ceeaf51a3a,0,age,5,1
e6f4203218c94e919dbac7ceeaf51a3a,0,age,6,0
e6f4203218c94e919dbac7ceeaf51a3a,0,age,7,0
e6f4203218c94e919dbac7ceeaf51a3a,0,gender,1,0
e6f4203218c94e919dbac7ceeaf51a3a,0,gender,2,1
e6f4203218c94e919dbac7ceeaf51a3a,0,gender,3,0
e6f4203218c94e919dbac7ceeaf51a3a,0,gender,4,0
e6f4203218c94e919dbac7ceeaf51a3a,0,gender,5,0
e6f4203218c94e919dbac7ceeaf51a3a,0,gender,6,0
e6f4203218c94e919dbac7ceeaf51a3a,0,gender,7,0
