userId,group,item,responseNo,checked
2ce9e47caaa74ce7ba4f15844494c566,1,age,3,1
2ce9e47caaa74ce7ba4f15844494c566,1,age,4,0
2ce9e47caaa74ce7ba4f15844494c566,1,age,5,0
2ce9e47caaa74ce7ba4f15844494c566,1,age,6,0
2ce9e47caaa74ce7ba4f15844494c566,1,age,7,0
2ce9e47caaa74ce7ba4f15844494c566,1,gender,1,1
2ce9e47caaa74ce7ba4f15844494c566,1,gender,2,0
2ce9e47caaa74ce7ba4f15844494c566,1,gender,3,0
2ce9e47caaa74ce7ba4f15844494c566,1,gender,4,0
2ce9e47caaa74ce7ba4f15844494c566,1,gender,5,0
2ce9e47caaa74ce7ba4f15844494c566,1,gender,6,0
2ce9e47caaa74ce7ba4f15844494c566,1,gender,7,0
2a76166b5b2441f9bac17fd2869bc856,0,age,1,0
2a76166b5b2441f9bac17fd2869bc856,0,age,2,0
2a76166b5b2441f9bac17fd2869bc856,0,age,3,0
2a76166b5b2441f9bac17fd2869bc856,0,age,4,0
2a76166b5b2441f9bac17fd2869bc856,0,age,5,1
2a76166b5b2441f9bac17fd2869bc856,0,age,6,0
2a76166b5b2441f9bac17fd2869bc856,0,age,7,0
2a76166b5b2441f9bac17fd2869bc856,0,gender,1,1
2a76166b5b2441f9bac17fd2869bc856,0,gender,2,0
2a76166b5b2441f9bac17fd2869bc856,0,gender,3,0
2a76166b5b2441f9bac17fd2869bc856,0,gender,4,0
2a76166b5b2441f9bac17fd2869bc856,0,gender,5,0
2a76166b5b2441f9bac17fd2869bc856,0,gender,6,0
2a76166b5b2441f9bac17fd2869bc856,0,gender,7,0
85398ad0c99442c1bbe9fd3c049e6f8c,1,age,1,0
85398ad0c99442c1bbe9fd3c049e6f8c,1,age,2,0
85398ad0c99442c1bbe9fd3c049e6f8c,1,age,3,1
85398ad0c99442c1bbe9fd3c049e6f8c,1,age,4,0
85398ad0c99442c1bbe9fd3c049e6f8c,1,age,5,0
85398ad0c99442c1bbe9fd3c049e6f8c,1,age,6,0
85398ad0c99442c1bbe9fd3c049e6f8c,1,age,7,0
85398ad0c99442c1bbe9fd3c049e6f8c,1,gender,1,0
85398ad0c99442c1bbe9fd3c049e6f8c,1,gender,2,1
85398ad0c99442c1bbe9fd3c049e6f8c,1,gender,3,0
85398ad0c99442c1bbe9fd3c049e6f8c,1,gender,4,0
85398ad0c99442c1bbe9fd3c049e6f8c,1,gender,5,0
85398ad0c99442c1bbe9fd3c049e6f8c,1,gender,6,0
85398ad0c99442c1bbe9fd3c049e6f8c,1,gender,7,0
48d250c93d1742bcbe2f6c0a15a15505,1,age,1,0
48d250c93d1742bcbe2f6c0a15a15505,1,age,2,0
48d250c93d1742bcbe2f6c0a15a15505,1,age,3,0
48d250c93d1742bcbe2f6c0a15a15505,1,age,4,1
48d250c93d1742bcbe2f6c0a15a15505,1,age,5,0
48d250c93d1742bcbe2f6c0a15a15505,1,age,6,0
48d250c93d1742bcbe2f6c0a15a15505,1,age,7,0
48d250c93d1742bcbe2f6c0a15a15505,1,gender,1,1
48d250c93d1742bcbe2f6c0a15a15505,1,gender,2,0
48d250c93d1742bcbe2f6c0a15a15505,1,gender,3,0
48d250c93d1742bcbe2f6c0a15a15505,1,gender,4,0
48d250c93d1742bcbe2f6c0a15a15505,1,gender,5,0
48d250c93d1742bcbe2f6c0a15a15505,1,gender,6,0
48d250c93d1742bcbe2f6c0a15a15505,1,gender,7,0
d73cef132d5042e4b07625ccd9822866,1,age,1,0
d73cef132d5042e4b07625ccd9822866,1,age,2,0
d73cef132d5042e4b07625ccd9822866,1,age,3,1
d73cef132d5042e4b07625ccd9822866,1,age,4,0
d73cef132d5042e4b07625ccd9822866,1,age,5,0
d73cef132d5042e4b07625ccd9822866,1,age,6,0
d73cef132d5042e4b07625ccd9822866,1,age,7,0
d73cef132d5042e4b07625ccd9822866,1,gender,1,0
d73cef132d5042e4b07625ccd9822866,1,gender,2,1
d73cef132d5042e4b07625ccd9822866,1,gender,3,0
d73cef132d5042e4b07625ccd9822866,1,gender,4,0
d73cef132d5042e4b07625ccd9822866,1,gender,5,0
d73cef132d5042e4b07625ccd9822866,1,gender,6,0
d73cef132d5042e4b07625ccd9822866,1,gender,7,0
